avg_price,critics_score,grape,grape_url,popularity,product_name,product_url,region,source_url
$ 26,,,,"167,030th in popularity","Jean Goyard Club 1911 Marc de Champagne, France",https://www.wine-searcher.com/find/jean+goyard+club+1911+marc+de+champagne+france,Marc De Champagne,https://www.wine-searcher.com/regions-marc+de+champagne?tab_F=mostpopular
$ 29,,,,"167,030th in popularity","Jean Goyard Vieux Marc de Champagne, France",https://www.wine-searcher.com/find/jean+goyard+vieux+marc+de+champagne+france,Marc De Champagne,https://www.wine-searcher.com/regions-marc+de+champagne?tab_F=mostpopular
$ 29,,,,"193,922nd in popularity","Joseph Perrier Le Vieux Marc de Champagne, Champagne, France",https://www.wine-searcher.com/find/joseph+perrier+le+vieux+marc+de+champagne+france,Marc De Champagne,https://www.wine-searcher.com/regions-marc+de+champagne?tab_F=mostpopular
$ 59,,,,"221,165th in popularity","Charles Heidsieck Vieux Marc de Champagne, Champagne, France",https://www.wine-searcher.com/find/charles+heidsieck+vieux+marc+de+champagne+france,Marc De Champagne,https://www.wine-searcher.com/regions-marc+de+champagne?tab_F=mostpopular
$ 126,,,,"231,989th in popularity","Veuve Clicquot Ponsardin Marc de Champagne, France",https://www.wine-searcher.com/find/veuve+clicquot+ponsardin+marc+de+champagne+france,Marc De Champagne,https://www.wine-searcher.com/regions-marc+de+champagne?tab_F=mostpopular
$ 181,,,,"273,624th in popularity","Pommery Marc de Champagne, Champagne, France",https://www.wine-searcher.com/find/pommery+marc+de+champagne+france,Marc De Champagne,https://www.wine-searcher.com/regions-marc+de+champagne?tab_F=mostpopular
$ 90,,,,"273,624th in popularity","Dumangin J. Fils Vieux Marc Champenois, Champagne, France",https://www.wine-searcher.com/find/dumangin+j+vieux+marc+champenois+de+champagne+france,Marc De Champagne,https://www.wine-searcher.com/regions-marc+de+champagne?tab_F=mostpopular
$ 85,,,,"290,688th in popularity","Laurent Cazottes Aetius Le Cotet Eau-de-Vie de Marc de Champagne, France",https://www.wine-searcher.com/find/laurent+cazottes+aetius+le+cotat+eau+de+vie+marc+champagne+france,Marc De Champagne,https://www.wine-searcher.com/regions-marc+de+champagne?tab_F=mostpopular
$ 78,,,,"335,093rd in popularity","Duval-Leroy Marc de Champagne, France",https://www.wine-searcher.com/find/duval+leroy+marc+de+champagne+france,Marc De Champagne,https://www.wine-searcher.com/regions-marc+de+champagne?tab_F=mostpopular
$ 51,,,,"335,093rd in popularity","Drappier Tres Vieux Marc de Champagne, Champagne, France",https://www.wine-searcher.com/find/drappier+tres+vieux+marc+de+champagne+france,Marc De Champagne,https://www.wine-searcher.com/regions-marc+de+champagne?tab_F=mostpopular
$ 44,,,,"335,093rd in popularity","Moutard Pere et Fils 'Derriere les Murs' Vieux Marc de Champagne, Champagne, France",https://www.wine-searcher.com/find/moutard+pere+derriere+les+murs+vieux+marc+de+champagne+france,Marc De Champagne,https://www.wine-searcher.com/regions-marc+de+champagne?tab_F=mostpopular
$ 53,,,,"335,093rd in popularity","Philippe de Mark Vieux Marc de Champagne, France",https://www.wine-searcher.com/find/philip+de+mark+vieux+marc+champagne+france,Marc De Champagne,https://www.wine-searcher.com/regions-marc+de+champagne?tab_F=mostpopular
$ 51,,,,"335,093rd in popularity","Heidsieck & Co Tres Vieux Marc de Champagne, Champagne, France",https://www.wine-searcher.com/find/heidsieck+co+tres+vieux+marc+de+champagne+france,Marc De Champagne,https://www.wine-searcher.com/regions-marc+de+champagne?tab_F=mostpopular
$ 41,,,,"394,694th in popularity","Duc de Carelles Vieux Marc de Champagne, France",https://www.wine-searcher.com/find/duc+de+carelle+vieux+marc+champagne+france,Marc De Champagne,https://www.wine-searcher.com/regions-marc+de+champagne?tab_F=mostpopular
$ 59,,,,"442,253rd in popularity","Waris Vieux Marc de Champagne, Avize, France",https://www.wine-searcher.com/find/waris+vieux+avize+marc+de+champagne+france,Marc De Champagne,https://www.wine-searcher.com/regions-marc+de+champagne?tab_F=mostpopular
$ 38,,,,"442,253rd in popularity","Moutard Pere et Fils Prunelle Sauvage de Champagne, Champagne, France",https://www.wine-searcher.com/find/moutard+pere+prunelle+sauvage+de+marc+champagne+france,Marc De Champagne,https://www.wine-searcher.com/regions-marc+de+champagne?tab_F=mostpopular
$ 59,,,,"442,253rd in popularity","Trouillard Marc de Champagne, Champagne, France",https://www.wine-searcher.com/find/trouillard+marc+de+champagne+france,Marc De Champagne,https://www.wine-searcher.com/regions-marc+de+champagne?tab_F=mostpopular
$ 32,,,,"442,253rd in popularity","Girost-Moussy Vieux Marc de Champagne Egrape, France",https://www.wine-searcher.com/find/girost+moussy+vieux+egrappe+marc+de+champagne+france,Marc De Champagne,https://www.wine-searcher.com/regions-marc+de+champagne?tab_F=mostpopular
$ 22,,,,,"Champagne Chatelain Vieux Marc de Champagne, France",https://www.wine-searcher.com/find/chatelain+vieux+marc+de+champagne+france,Marc De Champagne,https://www.wine-searcher.com/regions-marc+de+champagne?tab_F=mostpopular
,90 / 100,Pinot Noir,https://www.wine-searcher.com/grape-384-pinot-noir,"22,637th in popularity","Alexandre Bonnet 'La Foret' Rose des Riceys, Champagne, France",https://www.wine-searcher.com/find/alex+bonnet+la+forest+rose+de+riceys+champagne+france,Rose Des Riceys,https://www.wine-searcher.com/regions-rose+des+riceys?tab_F=mostpopular
,90 / 100,Pinot Noir,https://www.wine-searcher.com/grape-384-pinot-noir,"35,429th in popularity","Marie et Olivier Horiot Rose des Riceys En Valingrain, Champagne, France",https://www.wine-searcher.com/find/marie+olivier+horiot+valingrain+rose+de+riceys+champagne+france,Rose Des Riceys,https://www.wine-searcher.com/regions-rose+des+riceys?tab_F=mostpopular
,89 / 100,Pinot Noir,https://www.wine-searcher.com/grape-384-pinot-noir,"58,333rd in popularity","Marie et Olivier Horiot Rose des Riceys En Barmont, Champagne, France",https://www.wine-searcher.com/find/marie+olivier+horiot+barmont+rose+de+riceys+champagne+france,Rose Des Riceys,https://www.wine-searcher.com/regions-rose+des+riceys?tab_F=mostpopular
,89 / 100,Pinot Noir,https://www.wine-searcher.com/grape-384-pinot-noir,"73,770th in popularity","Morel Pere et Fils Rose des Riceys, Champagne, France",https://www.wine-searcher.com/find/morel+pere+rose+de+riceys+champagne+france,Rose Des Riceys,https://www.wine-searcher.com/regions-rose+des+riceys?tab_F=mostpopular
,90 / 100,Pinot Noir,https://www.wine-searcher.com/grape-384-pinot-noir,"73,770th in popularity","Elise Dechannes Rose des Riceys, Champagne, France",https://www.wine-searcher.com/find/elise+dechannes+rose+de+riceys+champagne+france,Rose Des Riceys,https://www.wine-searcher.com/regions-rose+des+riceys?tab_F=mostpopular
,87 / 100,Pinot Noir,https://www.wine-searcher.com/grape-384-pinot-noir,"116,531st in popularity","Veuve A. Devaux Rose des Riceys, Champagne, France",https://www.wine-searcher.com/find/veuve+a+devaux+rose+de+riceys+champagne+france,Rose Des Riceys,https://www.wine-searcher.com/regions-rose+des+riceys?tab_F=mostpopular
,88 / 100,Pinot Noir,https://www.wine-searcher.com/grape-384-pinot-noir,"202,179th in popularity","Gallimard Pere et Fils Rose des Riceys, Champagne, France",https://www.wine-searcher.com/find/gallimard+pere+rose+de+riceys+champagne+france,Rose Des Riceys,https://www.wine-searcher.com/regions-rose+des+riceys?tab_F=mostpopular
,,Pinot Noir,https://www.wine-searcher.com/grape-384-pinot-noir,"221,165th in popularity","Guy de Forez Rose des Riceys, Champagne, France",https://www.wine-searcher.com/find/guy+de+forez+rose+riceys+champagne+france,Rose Des Riceys,https://www.wine-searcher.com/regions-rose+des+riceys?tab_F=mostpopular
,,Pinot Noir,https://www.wine-searcher.com/grape-384-pinot-noir,"273,624th in popularity","Karine Prelat Rose des Riceys Parcelle La Sourde, Champagne, France",https://www.wine-searcher.com/find/karine+prelat+parcelle+la+sourdet+rose+de+riceys+champagne+france,Rose Des Riceys,https://www.wine-searcher.com/regions-rose+des+riceys?tab_F=mostpopular
,88 / 100,Pinot Noir,https://www.wine-searcher.com/grape-384-pinot-noir,"290,688th in popularity","Vincent Lamoureux Rose des Riceys, Champagne, France",https://www.wine-searcher.com/find/vincent+lamoreaux+rose+de+riceys+champagne+france,Rose Des Riceys,https://www.wine-searcher.com/regions-rose+des+riceys?tab_F=mostpopular
,,Pinot Noir,https://www.wine-searcher.com/grape-384-pinot-noir,"290,688th in popularity","Gremillet Rose des Riceys, Champagne, France",https://www.wine-searcher.com/find/gremillet+rose+de+riceys+champagne+france,Rose Des Riceys,https://www.wine-searcher.com/regions-rose+des+riceys?tab_F=mostpopular
,87 / 100,Pinot Noir,https://www.wine-searcher.com/grape-384-pinot-noir,"394,694th in popularity","Jacques Defrance Rose des Riceys, Champagne, France",https://www.wine-searcher.com/find/jacques+rose+de+riceys+champagne+france,Rose Des Riceys,https://www.wine-searcher.com/regions-rose+des+riceys?tab_F=mostpopular
$ 389,91 / 100,Champagne Blend,https://www.wine-searcher.com/grape-96-champagne-blend,"11,376th in popularity","Armand de Brignac Ace of Spades Demi-Sec, Champagne, France",https://www.wine-searcher.com/find/armand+de+brignac+ace+spades+demi+sec+champagne+france,Champagne Demi-Sec,https://www.wine-searcher.com/regions-champagne+demi-sec?tab_F=mostpopular
$ 60,88 / 100,Champagne Blend,https://www.wine-searcher.com/grape-96-champagne-blend,"12,416th in popularity","Laurent-Perrier Harmony, Champagne, France",https://www.wine-searcher.com/find/laurent+perrier+harmony+champagne+demi+sec+france,Champagne Demi-Sec,https://www.wine-searcher.com/regions-champagne+demi-sec?tab_F=mostpopular
$ 60,87 / 100,Champagne Blend,https://www.wine-searcher.com/grape-96-champagne-blend,"15,233rd in popularity","Piper-Heidsieck Cuvee Sublime Demi-Sec, Champagne, France",https://www.wine-searcher.com/find/piper+heidsieck+cuvee+sublime+demi+sec+champagne+france,Champagne Demi-Sec,https://www.wine-searcher.com/regions-champagne+demi-sec?tab_F=mostpopular
$ 59,90 / 100,Champagne Blend,https://www.wine-searcher.com/grape-96-champagne-blend,"16,381st in popularity","Pol Roger Rich Demi-Sec, Champagne, France",https://www.wine-searcher.com/find/pol+roger+rich+demi+sec+champagne+france,Champagne Demi-Sec,https://www.wine-searcher.com/regions-champagne+demi-sec?tab_F=mostpopular
$ 71,90 / 100,Champagne Blend,https://www.wine-searcher.com/grape-96-champagne-blend,"20,528th in popularity","Billecart-Salmon Demi-Sec, Champagne, France",https://www.wine-searcher.com/find/billecart+salmon+demi+sec+champagne+france,Champagne Demi-Sec,https://www.wine-searcher.com/regions-champagne+demi-sec?tab_F=mostpopular
$ 64,88 / 100,Champagne Blend,https://www.wine-searcher.com/grape-96-champagne-blend,"24,430th in popularity","Louis Roederer Carte Blanche Demi-Sec, Champagne, France",https://www.wine-searcher.com/find/louis+roederer+carte+blanche+demi+sec+champagne+france,Champagne Demi-Sec,https://www.wine-searcher.com/regions-champagne+demi-sec?tab_F=mostpopular
$ 70,,Champagne Blend,https://www.wine-searcher.com/grape-96-champagne-blend,"33,740th in popularity","Piper-Heidsieck 'Riviera', Champagne, France",https://www.wine-searcher.com/find/piper+heidsieck+riviera+champagne+demi+sec+france,Champagne Demi-Sec,https://www.wine-searcher.com/regions-champagne+demi-sec?tab_F=mostpopular
$ 45,92 / 100,Champagne Blend,https://www.wine-searcher.com/grape-96-champagne-blend,"38,988th in popularity","Delavenne Pere & Fils L'Ile Bouzy Grand Cru Demi Sec, Champagne, France",https://www.wine-searcher.com/find/delavenne+pere+l+ile+bouzy+grand+cru+demi+sec+champagne+france,Champagne Demi-Sec,https://www.wine-searcher.com/regions-champagne+demi-sec?tab_F=mostpopular
$ 70,86 / 100,Champagne Blend,https://www.wine-searcher.com/grape-96-champagne-blend,"41,592nd in popularity","Mailly 'Delice' Demi-Sec Grand Cru, Champagne, France",https://www.wine-searcher.com/find/mailly+delice+demi+sec+grand+cru+champagne+france,Champagne Demi-Sec,https://www.wine-searcher.com/regions-champagne+demi-sec?tab_F=mostpopular
$ 10,84 / 100,Champagne Blend,https://www.wine-searcher.com/grape-96-champagne-blend,"46,111th in popularity","Mercier Demi-Sec, Champagne, France",https://www.wine-searcher.com/find/mercier+demi+sec+champagne+france,Champagne Demi-Sec,https://www.wine-searcher.com/regions-champagne+demi-sec?tab_F=mostpopular
$ 58,88 / 100,Champagne Blend,https://www.wine-searcher.com/grape-96-champagne-blend,"51,040th in popularity","G.H. Mumm Demi-Sec, Champagne, France",https://www.wine-searcher.com/find/g+h+mumm+demi+sec+champagne+france,Champagne Demi-Sec,https://www.wine-searcher.com/regions-champagne+demi-sec?tab_F=mostpopular
$ 96,,Chardonnay,https://www.wine-searcher.com/grape-98-chardonnay,"52,366th in popularity","Jacques Lassaigne Blanc de Blancs Demi-Sec, Champagne, France",https://www.wine-searcher.com/find/jacques+lassaigne+blancdeblanc+demi+sec+champagne+france,Champagne Demi-Sec,https://www.wine-searcher.com/regions-champagne+demi-sec?tab_F=mostpopular
$ 64,87 / 100,Champagne Blend,https://www.wine-searcher.com/grape-96-champagne-blend,"52,366th in popularity","De Venoge Select Cordon Bleu Demi-Sec, Champagne, France",https://www.wine-searcher.com/find/de+venoge+select+cordon+blue+demi+sec+champagne+france,Champagne Demi-Sec,https://www.wine-searcher.com/regions-champagne+demi-sec?tab_F=mostpopular
$ 753,93 / 100,Champagne Blend,https://www.wine-searcher.com/grape-96-champagne-blend,"53,060th in popularity","Jacques Selosse Exquise Demi-Sec, Champagne, France",https://www.wine-searcher.com/find/jacques+sellose+exquise+demi+sec+champagne+france,Champagne Demi-Sec,https://www.wine-searcher.com/regions-champagne+demi-sec?tab_F=mostpopular
$ 38,,Champagne Blend,https://www.wine-searcher.com/grape-96-champagne-blend,"61,916th in popularity","Monmarthe Douceur de Bulles Demi-Sec, Champagne, France",https://www.wine-searcher.com/find/monmarthe+douceur+de+bulles+demi+sec+champagne+france,Champagne Demi-Sec,https://www.wine-searcher.com/regions-champagne+demi-sec?tab_F=mostpopular
$ 37,86 / 100,Champagne Blend,https://www.wine-searcher.com/grape-96-champagne-blend,"63,847th in popularity","Nicolas Feuillatte Demi-Sec, Champagne, France",https://www.wine-searcher.com/find/nicolas+feuillatte+demi+sec+champagne+france,Champagne Demi-Sec,https://www.wine-searcher.com/regions-champagne+demi-sec?tab_F=mostpopular
$ 79,87 / 100,Champagne Blend,https://www.wine-searcher.com/grape-96-champagne-blend,"64,884th in popularity","Lanson Ivory Label Demi-Sec, Champagne, France",https://www.wine-searcher.com/find/lanson+ivory+demi+sec+champagne+france,Champagne Demi-Sec,https://www.wine-searcher.com/regions-champagne+demi-sec?tab_F=mostpopular
$ 49,88 / 100,Champagne Blend,https://www.wine-searcher.com/grape-96-champagne-blend,"69,280th in popularity","Beaumont des Crayeres Grand Nectar Demi-Sec, Champagne, France",https://www.wine-searcher.com/find/beau+mont+de+crayeres+grand+nectar+demi+sec+champagne+france,Champagne Demi-Sec,https://www.wine-searcher.com/regions-champagne+demi-sec?tab_F=mostpopular
$ 56,86 / 100,Champagne Blend,https://www.wine-searcher.com/grape-96-champagne-blend,"69,280th in popularity","Taittinger Demi-Sec, Champagne, France",https://www.wine-searcher.com/find/taittinger+demi+sec+champagne+france,Champagne Demi-Sec,https://www.wine-searcher.com/regions-champagne+demi-sec?tab_F=mostpopular
$ 30,,Champagne Blend,https://www.wine-searcher.com/grape-96-champagne-blend,"73,770th in popularity","Baron-Fuente Grande Reserve Demi-Sec, Champagne, France",https://www.wine-searcher.com/find/baron+fuente+grand+rsrv+demi+sec+champagne+france,Champagne Demi-Sec,https://www.wine-searcher.com/regions-champagne+demi-sec?tab_F=mostpopular
$ 42,87 / 100,Champagne Blend,https://www.wine-searcher.com/grape-96-champagne-blend,"73,770th in popularity","Jacquart Demi-Sec, Champagne, France",https://www.wine-searcher.com/find/jacquart+demi+sec+champagne+france,Champagne Demi-Sec,https://www.wine-searcher.com/regions-champagne+demi-sec?tab_F=mostpopular
$ 60,89 / 100,Champagne Blend,https://www.wine-searcher.com/grape-96-champagne-blend,"73,770th in popularity","Marie de Moy Demi Sec Rose, Champagne, France",https://www.wine-searcher.com/find/marie+de+moy+demi+sec+rose+champagne+france,Champagne Demi-Sec,https://www.wine-searcher.com/regions-champagne+demi-sec?tab_F=mostpopular
,88 / 100,Champagne Blend,https://www.wine-searcher.com/grape-96-champagne-blend,"74,812th in popularity","A. Margaine Cuvee Traditionelle Premier Cru Demi-Sec, Champagne, France",https://www.wine-searcher.com/find/a+margaine+cuvee+tradition+premier+cru+demi+sec+champagne+france,Champagne Demi-Sec/26,https://www.wine-searcher.com/regions-champagne+demi-sec/26?tab_F=mostpopular
,87 / 100,Champagne Blend,https://www.wine-searcher.com/grape-96-champagne-blend,"76,965th in popularity","Canard-Duchene Demi-Sec, Champagne, France",https://www.wine-searcher.com/find/canard+duchene+demi+sec+champagne+france,Champagne Demi-Sec/26,https://www.wine-searcher.com/regions-champagne+demi-sec/26?tab_F=mostpopular
,,Champagne Blend,https://www.wine-searcher.com/grape-96-champagne-blend,"80,440th in popularity","Andre Beaufort a Ambonnay Grand Cru Demi-Sec Millesime, Champagne, France",https://www.wine-searcher.com/find/andre+beaufort+a+ambonnay+grand+cru+demi+sec+millesime+champagne+france,Champagne Demi-Sec/26,https://www.wine-searcher.com/regions-champagne+demi-sec/26?tab_F=mostpopular
,88 / 100,Champagne Blend,https://www.wine-searcher.com/grape-96-champagne-blend,"81,768th in popularity","Georges Laval Garennes Demi-Sec, Champagne, France",https://www.wine-searcher.com/find/george+laval+garenne+demi+sec+champagne+france,Champagne Demi-Sec/26,https://www.wine-searcher.com/regions-champagne+demi-sec/26?tab_F=mostpopular
,89 / 100,Champagne Blend,https://www.wine-searcher.com/grape-96-champagne-blend,"90,243rd in popularity","Deutz Demi-Sec, Champagne, France",https://www.wine-searcher.com/find/deutz+demi+sec+champagne+france,Champagne Demi-Sec/26,https://www.wine-searcher.com/regions-champagne+demi-sec/26?tab_F=mostpopular
,84 / 100,Champagne Blend,https://www.wine-searcher.com/grape-96-champagne-blend,"91,824th in popularity","Andre Beaufort a Polisy Reserve Demi-Sec, Champagne, France",https://www.wine-searcher.com/find/andre+beaufort+a+polissy+rsrv+demi+sec+champagne+france,Champagne Demi-Sec/26,https://www.wine-searcher.com/regions-champagne+demi-sec/26?tab_F=mostpopular
,86 / 100,Champagne Blend,https://www.wine-searcher.com/grape-96-champagne-blend,"95,141st in popularity","Drappier Carte d'Or Demi-Sec, Champagne, France",https://www.wine-searcher.com/find/drappier+carte+d+or+demi+sec+champagne+france,Champagne Demi-Sec/26,https://www.wine-searcher.com/regions-champagne+demi-sec/26?tab_F=mostpopular
,,Champagne Blend,https://www.wine-searcher.com/grape-96-champagne-blend,"98,705th in popularity","G.H. Martel & Co. Demi-Sec, Champagne, France",https://www.wine-searcher.com/find/g+h+martell+co+demi+sec+champagne+france,Champagne Demi-Sec/26,https://www.wine-searcher.com/regions-champagne+demi-sec/26?tab_F=mostpopular
,,Pinot Noir,https://www.wine-searcher.com/grape-384-pinot-noir,"104,660th in popularity","Moutard Pere et Fils Demi-Sec, Champagne, France",https://www.wine-searcher.com/find/moutard+pere+demi+sec+champagne+france,Champagne Demi-Sec/26,https://www.wine-searcher.com/regions-champagne+demi-sec/26?tab_F=mostpopular
,88 / 100,Champagne Blend,https://www.wine-searcher.com/grape-96-champagne-blend,"111,435th in popularity","Pannier Seduction Demi-Sec, Champagne, France",https://www.wine-searcher.com/find/pannier+seduction+demi+sec+champagne+france,Champagne Demi-Sec/26,https://www.wine-searcher.com/regions-champagne+demi-sec/26?tab_F=mostpopular
,,Champagne Blend,https://www.wine-searcher.com/grape-96-champagne-blend,"111,435th in popularity","Duval-Leroy Demi-Sec, Champagne, France",https://www.wine-searcher.com/find/duval+leroy+demi+sec+champagne+france,Champagne Demi-Sec/26,https://www.wine-searcher.com/regions-champagne+demi-sec/26?tab_F=mostpopular
,88 / 100,Champagne Blend,https://www.wine-searcher.com/grape-96-champagne-blend,"113,955th in popularity","Louis Barthelemy Opale Demi-Sec, Champagne, France",https://www.wine-searcher.com/find/louis+barthelemy+opale+demi+sec+champagne+france,Champagne Demi-Sec/26,https://www.wine-searcher.com/regions-champagne+demi-sec/26?tab_F=mostpopular
,90 / 100,Chardonnay,https://www.wine-searcher.com/grape-98-chardonnay,"113,955th in popularity","Franck Bonville Grand Cru Blanc de Blancs Demi-Sec, Champagne, France",https://www.wine-searcher.com/find/frank+bonville+grand+cru+blancdeblanc+demi+sec+champagne+france,Champagne Demi-Sec/26,https://www.wine-searcher.com/regions-champagne+demi-sec/26?tab_F=mostpopular
,85 / 100,Champagne Blend,https://www.wine-searcher.com/grape-96-champagne-blend,"113,955th in popularity","Charles de Cazanove Tradition Demi-Sec, Champagne, France",https://www.wine-searcher.com/find/charles+de+cazanove+tradition+demi+sec+champagne+france,Champagne Demi-Sec/26,https://www.wine-searcher.com/regions-champagne+demi-sec/26?tab_F=mostpopular
,,Chardonnay,https://www.wine-searcher.com/grape-98-chardonnay,"116,531st in popularity","Le Mesnil Blanc de Blancs Grand Cru Demi Sec, Champagne, France",https://www.wine-searcher.com/find/le+mesnil+blancdeblanc+grand+cru+demi+sec+champagne+france,Champagne Demi-Sec/26,https://www.wine-searcher.com/regions-champagne+demi-sec/26?tab_F=mostpopular
,84 / 100,Champagne Blend,https://www.wine-searcher.com/grape-96-champagne-blend,"116,531st in popularity","Joseph Perrier Cuvee Royale Demi-Sec, Champagne, France",https://www.wine-searcher.com/find/joseph+perrier+cuvee+royal+demi+sec+champagne+france,Champagne Demi-Sec/26,https://www.wine-searcher.com/regions-champagne+demi-sec/26?tab_F=mostpopular
,,Champagne Blend,https://www.wine-searcher.com/grape-96-champagne-blend,"116,531st in popularity","J.M.Gobillard et Fils Tradition Demi-Sec, Champagne, France",https://www.wine-searcher.com/find/j+m+gobillard+tradition+demi+sec+champagne+france,Champagne Demi-Sec/26,https://www.wine-searcher.com/regions-champagne+demi-sec/26?tab_F=mostpopular
,85 / 100,Champagne Blend,https://www.wine-searcher.com/grape-96-champagne-blend,"116,531st in popularity","Collet Demi-Sec, Champagne, France",https://www.wine-searcher.com/find/collet+demi+sec+champagne+france,Champagne Demi-Sec/26,https://www.wine-searcher.com/regions-champagne+demi-sec/26?tab_F=mostpopular
,,Champagne Blend,https://www.wine-searcher.com/grape-96-champagne-blend,"116,531st in popularity","Nicolas Feuillatte Grande Reserve Demi-Sec, Champagne, France",https://www.wine-searcher.com/find/nicolas+feuillatte+grand+rsrv+demi+sec+champagne+france,Champagne Demi-Sec/26,https://www.wine-searcher.com/regions-champagne+demi-sec/26?tab_F=mostpopular
,,Champagne Blend,https://www.wine-searcher.com/grape-96-champagne-blend,"116,531st in popularity","G.H. Mumm 'Olympe', Champagne, France",https://www.wine-searcher.com/find/g+h+mumm+olympe+champagne+demi+sec+france,Champagne Demi-Sec/26,https://www.wine-searcher.com/regions-champagne+demi-sec/26?tab_F=mostpopular
,88 / 100,Champagne Blend,https://www.wine-searcher.com/grape-96-champagne-blend,"119,163rd in popularity","Palmer & Co Nectar Reserve, Champagne, France",https://www.wine-searcher.com/find/palmer+co+nectar+rsrv+champagne+demi+sec+france,Champagne Demi-Sec/26,https://www.wine-searcher.com/regions-champagne+demi-sec/26?tab_F=mostpopular
,88 / 100,Champagne Blend,https://www.wine-searcher.com/grape-96-champagne-blend,"122,005th in popularity","A.R. Lenoble 'Cuvee Riche' Demi-Sec, Champagne, France",https://www.wine-searcher.com/find/a+r+lenoble+cuvee+riche+demi+sec+champagne+france,Champagne Demi-Sec/26,https://www.wine-searcher.com/regions-champagne+demi-sec/26?tab_F=mostpopular
,,Champagne Blend,https://www.wine-searcher.com/grape-96-champagne-blend,"122,005th in popularity","Alfred Rothschild et Cie Grande Reserve Demi-Sec, Champagne, France",https://www.wine-searcher.com/find/alfred+rothschild+cie+grand+rsrv+demi+sec+champagne+france,Champagne Demi-Sec/26,https://www.wine-searcher.com/regions-champagne+demi-sec/26?tab_F=mostpopular
,87 / 100,Champagne Blend,https://www.wine-searcher.com/grape-96-champagne-blend,"122,005th in popularity","Colligny Pere & Fils Demi-Sec, Champagne, France",https://www.wine-searcher.com/find/colligny+pere+demi+sec+champagne+france,Champagne Demi-Sec/26,https://www.wine-searcher.com/regions-champagne+demi-sec/26?tab_F=mostpopular
,,Champagne Blend,https://www.wine-searcher.com/grape-96-champagne-blend,"122,005th in popularity","Chanoine Heritage Demi-Sec, Champagne, France",https://www.wine-searcher.com/find/chanoine+heritage+demi+sec+champagne+france,Champagne Demi-Sec/26,https://www.wine-searcher.com/regions-champagne+demi-sec/26?tab_F=mostpopular
,87 / 100,Champagne Blend,https://www.wine-searcher.com/grape-96-champagne-blend,"124,976th in popularity","Chanoine Tsarine Demi-Sec, Champagne, France",https://www.wine-searcher.com/find/chanoine+tsarine+demi+sec+champagne+france,Champagne Demi-Sec/51,https://www.wine-searcher.com/regions-champagne+demi-sec/51?tab_F=mostpopular
,,Champagne Blend,https://www.wine-searcher.com/grape-96-champagne-blend,"131,523rd in popularity","Nicolas Feuillatte Selection Demi-Sec, Champagne, France",https://www.wine-searcher.com/find/nicolas+feuillatte+select+demi+sec+champagne+france,Champagne Demi-Sec/51,https://www.wine-searcher.com/regions-champagne+demi-sec/51?tab_F=mostpopular
,,Champagne Blend,https://www.wine-searcher.com/grape-96-champagne-blend,"135,008th in popularity","De Castellane Demi-Sec, Champagne, France",https://www.wine-searcher.com/find/de+castellan+demi+sec+champagne+france,Champagne Demi-Sec/51,https://www.wine-searcher.com/regions-champagne+demi-sec/51?tab_F=mostpopular
,89 / 100,Champagne Blend,https://www.wine-searcher.com/grape-96-champagne-blend,"135,008th in popularity","Vollereaux Demi-Sec, Champagne, France",https://www.wine-searcher.com/find/vollereaux+demi+sec+champagne+france,Champagne Demi-Sec/51,https://www.wine-searcher.com/regions-champagne+demi-sec/51?tab_F=mostpopular
,,Champagne Blend,https://www.wine-searcher.com/grape-96-champagne-blend,"142,871st in popularity","Bertrand Senecourt Beau Joie Special Cuvee Sugar King Demi-Sec, Champagne, France",https://www.wine-searcher.com/find/bertrand+senecourt+beau+joie+spc+cuvee+sugar+kings+demi+sec+champagne+france,Champagne Demi-Sec/51,https://www.wine-searcher.com/regions-champagne+demi-sec/51?tab_F=mostpopular
,,Champagne Blend,https://www.wine-searcher.com/grape-96-champagne-blend,"151,654th in popularity","Leclerc-Briant Cuvee Divine Demi-Sec, Champagne, France",https://www.wine-searcher.com/find/leclerc+briant+cuvee+divine+demi+sec+champagne+france,Champagne Demi-Sec/51,https://www.wine-searcher.com/regions-champagne+demi-sec/51?tab_F=mostpopular
,,Champagne Blend,https://www.wine-searcher.com/grape-96-champagne-blend,"151,654th in popularity","Montaudon Reserve Premiere Demi-Sec, Champagne, France",https://www.wine-searcher.com/find/montaudon+rsrv+premier+demi+sec+champagne+france,Champagne Demi-Sec/51,https://www.wine-searcher.com/regions-champagne+demi-sec/51?tab_F=mostpopular
,,Champagne Blend,https://www.wine-searcher.com/grape-96-champagne-blend,"161,623rd in popularity","Autreau-Lasnot II Demi-Sec, Champagne, France",https://www.wine-searcher.com/find/autreau+lasnot+ii+demi+sec+champagne+france,Champagne Demi-Sec/51,https://www.wine-searcher.com/regions-champagne+demi-sec/51?tab_F=mostpopular
,,Chardonnay,https://www.wine-searcher.com/grape-98-chardonnay,"161,623rd in popularity","Vazart-Coquart & Fils Blanc de Blancs Grand Cru Demi-Sec, Champagne, France",https://www.wine-searcher.com/find/vazart+coquart+blancdeblanc+grand+cru+demi+sec+champagne+france,Champagne Demi-Sec/51,https://www.wine-searcher.com/regions-champagne+demi-sec/51?tab_F=mostpopular
